Time_Index,Diesel_Price
4137,79.77
4138,79.77
4139,79.77
4140,79.77
4141,79.77
4142,79.77
4143,79.77
4144,79.77
4145,79.77
4146,79.77
4147,79.77
4148,79.77
4149,79.77
4150,79.77
4151,79.77
4152,79.77
4153,79.77
4154,79.77
4155,79.77
4156,79.77
4157,79.77
4158,79.77
4159,79.77
4160,79.77
4161,79.77
4162,79.77
4163,79.77
4164,79.77
4165,79.77
4166,79.77
4167,79.77
4168,79.77
4169,79.77
4170,79.77
4171,79.77
4172,79.77
4173,79.77
4174,79.77
4175,79.77
4176,79.77
4177,79.77
4178,79.77
4179,79.77
4180,79.77
4181,79.77
4182,79.77
4183,79.77
4184,79.77
4185,79.77
4186,79.77
4187,79.77
4188,79.77
4189,79.77
4190,79.77
4191,79.77
4192,79.77
4193,79.77
4194,79.77
4195,79.77
4196,79.77
4197,79.77
4198,79.77
4199,79.77
4200,79.77
4201,79.77
4202,79.77
4203,79.77
4204,79.77
4205,79.77
4206,79.77
4207,79.77
4208,79.77
4209,79.77
4210,79.77
4211,79.77
4212,79.77
4213,79.77
4214,79.77
4215,79.77
4216,79.77
4217,79.77
4218,79.77
4219,79.77
4220,79.77
4221,79.77
4222,79.77
4223,79.77
4224,79.77
4225,79.77
4226,79.77
4227,79.77
4228,79.77
4229,79.77
4230,79.77
4231,79.77
4232,79.77
4233,79.77
4234,79.77
4235,79.77
4236,79.77
4237,79.77
4238,79.77
4239,79.77
4240,79.77
4241,79.77
4242,79.77
4243,79.77
4244,79.77
4245,79.77
4246,79.77
4247,79.77
4248,79.77
4249,79.77
4250,79.77
4251,79.77
4252,79.77
4253,79.77
4254,79.77
4255,79.77
4256,79.77
4257,79.77
4258,79.77
4259,79.77
4260,79.77
4261,79.77
4262,79.77
4263,79.77
4264,79.77
4265,79.77
4266,79.77
4267,79.77
4268,79.77
4269,79.77
4270,79.77
4271,79.77
4272,79.77
4273,79.77
4274,79.77
4275,79.77
4276,79.77
4277,79.77
4278,79.77
4279,79.77
4280,79.77
4281,79.77
4282,79.77
4283,79.77
4284,79.77
4285,79.77
4286,79.77
4287,79.77
4288,79.77
4289,79.77
4290,79.77
4291,79.77
4292,79.77
4293,79.77
4294,79.77
4295,79.77
4296,79.77
4297,79.77
4298,79.77
4299,79.77
4300,79.77
4301,79.77
4302,79.77
4303,79.77
4304,79.77
4305,79.77
4306,79.77
4307,79.77
4308,79.77
4309,79.77
4310,79.77
4311,79.77
4312,79.77
4313,79.77
4314,79.77
4315,79.77
4316,79.77
4317,79.77
4318,79.77
4319,79.77
4320,79.77
4321,79.77
4322,79.77
4323,79.77
4324,79.77
4325,79.77
4326,79.77
4327,79.77
4328,79.77
4329,79.77
4330,79.77
4331,79.77
4332,79.77
4333,79.77
4334,79.77
4335,79.77
4336,79.77
4337,79.77
4338,79.77
4339,79.77
4340,79.77
4341,79.77
4342,79.77
4343,79.77
4344,79.77
4345,79.77
4346,79.77
4347,79.77
4348,79.77
4349,79.77
4350,79.77
4351,79.77
4352,79.77
4353,79.77
4354,79.77
4355,79.77
4356,79.77
4357,79.77
4358,79.77
4359,79.77
4360,79.77
4361,79.77
4362,79.77
4363,79.77
4364,79.77
4365,79.77
4366,79.77
4367,79.77
4368,79.77
4369,79.77
4370,79.77
4371,79.77
4372,79.77
4373,79.77
4374,79.77
4375,79.77
4376,79.77
4377,79.77
4378,79.77
4379,79.77
4380,79.77
4381,79.77
4382,79.77
4383,79.77
4384,79.77
4385,79.77
4386,79.77
4387,79.77
4388,79.77
4389,79.77
4390,79.77
4391,79.77
4392,79.77
4393,79.77
4394,79.77
4395,79.77
4396,79.77
4397,79.77
4398,79.77
4399,79.77
4400,79.77
4401,79.77
4402,79.77
4403,79.77
4404,79.77
4405,79.77
4406,79.77
4407,79.77
4408,79.77
4409,79.77
4410,79.77
4411,79.77
4412,79.77
4413,79.77
4414,79.77
4415,79.77
4416,79.77
4417,79.77
4418,79.77
4419,79.77
4420,79.77
4421,79.77
4422,79.77
4423,79.77
4424,79.77
4425,79.77
4426,79.77
4427,79.77
4428,79.77
4429,79.77
4430,79.77
4431,79.77
4432,79.77
4433,79.77
4434,79.77
4435,79.77
4436,79.77
4437,79.77
4438,79.77
4439,79.77
4440,79.77
4441,79.77
4442,79.77
4443,79.77
4444,79.77
4445,79.77
4446,79.77
4447,79.77
4448,79.77
4449,79.77
4450,79.77
4451,79.77
4452,79.77
4453,79.77
4454,79.77
4455,79.77
4456,79.77
4457,79.77
4458,79.77
4459,79.77
4460,79.77
4461,79.77
4462,79.77
4463,79.77
4464,79.77
4465,79.77
4466,79.77
4467,79.77
4468,79.77
4469,79.77
4470,79.77
4471,79.77
4472,79.77
4473,79.77
4474,79.77
4475,79.77
4476,79.77
4477,79.77
4478,79.77
4479,79.77
4480,79.77
4481,79.77
4482,79.77
4483,79.77
4484,79.77
4485,79.77
4486,79.77
4487,79.77
4488,79.77
4489,79.77
4490,79.77
4491,79.77
4492,79.77
4493,79.77
4494,79.77
4495,79.77
4496,79.77
4497,79.77
4498,79.77
4499,79.77
4500,79.77
4501,79.77
4502,79.77
4503,79.77
4504,79.77
4505,79.77
4506,79.77
4507,79.77
4508,79.77
4509,79.77
4510,79.77
4511,79.77
4512,79.77
4513,79.77
4514,79.77
4515,79.77
4516,79.77
4517,79.77
4518,79.77
4519,79.77
4520,79.77
4521,79.77
4522,79.77
4523,79.77
4524,79.77
4525,79.77
4526,79.77
4527,79.77
4528,79.77
4529,79.77
4530,79.77
4531,79.77
4532,79.77
4533,79.77
4534,79.77
4535,79.77
4536,79.77
4537,79.77
4538,79.77
4539,79.77
4540,79.77
4541,79.77
4542,79.77
4543,79.77
4544,79.77
4545,79.77
4546,79.77
4547,79.77
4548,79.77
4549,79.77
4550,79.77
4551,79.77
4552,79.77
4553,79.77
4554,79.77
4555,79.77
4556,79.77
4557,79.77
4558,79.77
4559,79.77
4560,79.77
4561,79.77
4562,79.77
4563,79.77
4564,79.77
4565,79.77
4566,79.77
4567,79.77
4568,79.77
4569,79.77
4570,79.77
4571,79.77
4572,79.77
4573,79.77
4574,79.77
4575,79.77
4576,79.77
4577,79.77
4578,79.77
4579,79.77
4580,79.77
4581,79.77
4582,79.77
4583,79.77
4584,79.77
4585,79.77
4586,79.77
4587,79.77
4588,79.77
4589,79.77
4590,79.77
4591,79.77
4592,79.77
4593,79.77
4594,79.77
4595,79.77
4596,79.77
4597,79.77
4598,79.77
4599,79.77
4600,79.77
4601,79.77
4602,79.77
4603,79.77
4604,79.77
4605,79.77
4606,79.77
4607,79.77
4608,79.77
4609,79.77
4610,79.77
4611,79.77
4612,79.77
4613,79.77
4614,79.77
4615,79.77
4616,79.77
4617,79.77
4618,79.77
4619,79.77
4620,79.77
4621,79.77
4622,79.77
4623,79.77
4624,79.77
4625,79.77
4626,79.77
4627,79.77
4628,79.77
4629,79.77
4630,79.77
4631,79.77
4632,79.77
4633,79.77
4634,79.77
4635,79.77
4636,79.77
4637,79.77
4638,79.77
4639,79.77
4640,79.77
4641,79.77
4642,79.77
4643,79.77
4644,79.77
4645,79.77
4646,79.77
4647,79.77
4648,79.77
4649,79.77
4650,79.77
4651,79.77
4652,79.77
4653,79.77
4654,79.77
4655,79.77
4656,79.77
4657,79.77
4658,79.77
4659,79.77
4660,79.77
4661,79.77
4662,79.77
4663,79.77
4664,79.77
4665,79.77
4666,79.77
4667,79.77
4668,79.77
4669,79.77
4670,79.77
4671,79.77
4672,79.77
4673,79.77
4674,79.77
4675,79.77
4676,79.77
4677,79.77
4678,79.77
4679,79.77
4680,79.77
4681,79.77
4682,79.77
4683,79.77
4684,79.77
4685,79.77
4686,79.77
4687,79.77
4688,79.77
4689,79.77
4690,79.77
4691,79.77
4692,79.77
4693,79.77
4694,79.77
4695,79.77
4696,79.77
4697,79.77
4698,79.77
4699,79.77
4700,79.77
4701,79.77
4702,79.77
4703,79.77
4704,79.77
4705,79.77
4706,79.77
4707,79.77
4708,79.77
4709,79.77
4710,79.77
4711,79.77
4712,79.77
4713,79.77
4714,79.77
4715,79.77
4716,79.77
4717,79.77
4718,79.77
4719,79.77
4720,79.77
4721,79.77
4722,79.77
4723,79.77
4724,79.77
4725,79.77
4726,79.77
4727,79.77
4728,79.77
4729,79.77
4730,79.77
4731,79.77
4732,79.77
4733,79.77
4734,79.77
4735,79.77
4736,79.77
4737,79.77
4738,79.77
4739,79.77
4740,79.77
4741,79.77
4742,79.77
4743,79.77
4744,79.77
4745,79.77
4746,79.77
4747,79.77
4748,79.77
4749,79.77
4750,79.77
4751,79.77
4752,79.77
4753,79.77
4754,79.77
4755,79.77
4756,79.77
4757,79.77
4758,79.77
4759,79.77
4760,79.77
4761,79.77
4762,79.77
4763,79.77
4764,79.77
4765,79.77
4766,79.77
4767,79.77
4768,79.77
4769,79.77
4770,79.77
4771,79.77
4772,79.77
4773,79.77
4774,79.77
4775,79.77
4776,79.77
4777,79.77
4778,79.77
4779,79.77
4780,79.77
4781,79.77
4782,79.77
4783,79.77
4784,79.77
4785,79.77
4786,79.77
4787,79.77
4788,79.77
4789,79.77
4790,79.77
4791,79.77
4792,79.77
4793,79.77
4794,79.77
4795,79.77
4796,79.77
4797,79.77
4798,79.77
4799,79.77
4800,79.77
4801,79.77
4802,79.77
4803,79.77
4804,79.77
4805,79.77
4806,79.77
4807,79.77
4808,79.77
4809,79.77
4810,79.77
4811,79.77
4812,79.77
4813,79.77
4814,79.77
4815,79.77
4816,79.77
4817,79.77
4818,79.77
4819,79.77
4820,79.77
4821,79.77
4822,79.77
4823,79.77
4824,79.77
4825,79.77
4826,79.77
4827,79.77
4828,79.77
4829,79.77
4830,79.77
4831,79.77
4832,79.77
4833,79.77
4834,79.77
4835,79.77
4836,79.77
4837,79.77
4838,79.77
4839,79.77
4840,79.77
4841,79.77
4842,79.77
4843,79.77
4844,79.77
4845,79.77
4846,79.77
4847,79.77
4848,79.77
4849,79.77
4850,79.77
4851,79.77
4852,79.77
4853,79.77
4854,79.77
4855,79.77
4856,79.77
4857,79.77
4858,79.77
4859,79.77
4860,79.77
4861,79.77
4862,79.77
4863,79.77
4864,79.77
4865,79.77
4866,79.77
4867,79.77
4868,79.77
4869,79.77
4870,79.77
4871,79.77
4872,79.77
4873,79.77
4874,79.77
4875,79.77
4876,79.77
4877,79.77
4878,79.77
4879,79.77
4880,79.77
4881,79.77
4882,79.77
4883,79.77
4884,79.77
4885,79.77
4886,79.77
4887,79.77
4888,79.77
4889,79.77
4890,79.77
4891,79.77
4892,79.77
4893,79.77
4894,79.77
4895,79.77
4896,79.77
4897,79.77
4898,79.77
4899,79.77
4900,79.77
4901,79.77
4902,79.77
4903,79.77
4904,79.77
4905,79.77
4906,79.77
4907,79.77
4908,79.77
4909,79.77
4910,79.77
4911,79.77
4912,79.77
4913,79.77
4914,79.77
4915,79.77
4916,79.77
4917,79.77
4918,79.77
4919,79.77
4920,79.77
4921,79.77
4922,79.77
4923,79.77
4924,79.77
4925,79.77
4926,79.77
4927,79.77
4928,79.77
4929,79.77
4930,79.77
4931,79.77
4932,79.77
4933,79.77
4934,79.77
4935,79.77
4936,79.77
4937,79.77
4938,79.77
4939,79.77
4940,79.77
4941,79.77
4942,79.77
4943,79.77
4944,79.77
4945,79.77
4946,79.77
4947,79.77
4948,79.77
4949,79.77
4950,79.77
4951,79.77
4952,79.77
4953,79.77
4954,79.77
4955,79.77
4956,79.77
4957,79.77
4958,79.77
4959,79.77
4960,79.77
4961,79.77
4962,79.77
4963,79.77
4964,79.77
4965,79.77
4966,79.77
4967,79.77
4968,79.77
4969,79.77
4970,79.77
4971,79.77
4972,79.77
4973,79.77
4974,79.77
4975,79.77
4976,79.77
4977,79.77
4978,79.77
4979,79.77
4980,79.77
4981,79.77
4982,79.77
4983,79.77
4984,79.77
4985,79.77
4986,79.77
4987,79.77
4988,79.77
4989,79.77
4990,79.77
4991,79.77
4992,79.77
4993,79.77
4994,79.77
4995,79.77
4996,79.77
4997,79.77
4998,79.77
4999,79.77
5000,79.77
5001,79.77
5002,79.77
5003,79.77
5004,79.77
5005,79.77
5006,79.77
5007,79.77
5008,79.77
5009,79.77
5010,79.77
5011,79.77
5012,79.77
5013,79.77
5014,79.77
5015,79.77
5016,79.77
5017,79.77
5018,79.77
5019,79.77
5020,79.77
5021,79.77
5022,79.77
5023,79.77
5024,79.77
5025,79.77
5026,79.77
5027,79.77
5028,79.77
5029,79.77
5030,79.77
5031,79.77
5032,79.77
5033,79.77
5034,79.77
5035,79.77
5036,79.77
5037,79.77
5038,79.77
5039,79.77
5040,79.77
5041,79.77
5042,79.77
5043,79.77
5044,79.77
5045,79.77
5046,79.77
5047,79.77
5048,79.77
5049,79.77
5050,79.77
5051,79.77
5052,79.77
5053,79.77
5054,79.77
5055,79.77
5056,79.77
5057,79.77
5058,79.77
5059,79.77
5060,79.77
5061,79.77
5062,79.77
5063,79.77
5064,79.77
5065,79.77
5066,79.77
5067,79.77
5068,79.77
5069,79.77
5070,79.77
5071,79.77
5072,79.77
5073,79.77
5074,79.77
5075,79.77
5076,79.77
5077,79.77
5078,79.77
5079,79.77
5080,79.77
5081,79.77
5082,79.77
5083,79.77
5084,79.77
5085,79.77
5086,79.77
5087,79.77
5088,79.77
5089,79.77
5090,79.77
5091,79.77
5092,79.77
5093,79.77
5094,79.77
5095,79.77
5096,79.77
5097,79.77
5098,79.77
5099,79.77
5100,79.77
5101,79.77
5102,79.77
5103,79.77
5104,79.77
5105,79.77
5106,79.77
5107,79.77
5108,79.77
5109,79.77
5110,79.77
5111,79.77
5112,79.77
5113,79.77
5114,79.77
5115,79.77
5116,79.77
5117,79.77
5118,79.77
5119,79.77
5120,79.77
5121,79.77
5122,79.77
5123,79.77
5124,79.77
5125,79.77
5126,79.77
5127,79.77
5128,79.77
5129,79.77
5130,79.77
5131,79.77
5132,79.77
5133,79.77
5134,79.77
5135,79.77
5136,79.77
5137,79.77
5138,79.77
5139,79.77
5140,79.77
5141,79.77
5142,79.77
5143,79.77
5144,79.77
5145,79.77
5146,79.77
5147,79.77
5148,79.77
5149,79.77
5150,79.77
5151,79.77
5152,79.77
5153,79.77
5154,79.77
5155,79.77
5156,79.77
5157,79.77
5158,79.77
5159,79.77
5160,79.77
5161,79.77
5162,79.77
5163,79.77
5164,79.77
5165,79.77
5166,79.77
5167,79.77
5168,79.77
5169,79.77
5170,79.77
5171,79.77
5172,79.77
5173,79.77
5174,79.77
5175,79.77
5176,79.77
5177,79.77
5178,79.77
5179,79.77
5180,79.77
5181,79.77
5182,79.77
5183,79.77
5184,79.77
5185,79.77
5186,79.77
5187,79.77
5188,79.77
5189,79.77
5190,79.77
5191,79.77
5192,79.77
5193,79.77
5194,79.77
5195,79.77
5196,79.77
5197,79.77
5198,79.77
5199,79.77
5200,79.77
5201,79.77
5202,79.77
5203,79.77
5204,79.77
5205,79.77
5206,79.77
5207,79.77
5208,79.77
5209,79.77
5210,79.77
5211,79.77
5212,79.77
5213,79.77
5214,79.77
5215,79.77
5216,79.77
5217,79.77
5218,79.77
5219,79.77
5220,79.77
5221,79.77
5222,79.77
5223,79.77
5224,79.77
5225,79.77
5226,79.77
5227,79.77
5228,79.77
5229,79.77
5230,79.77
5231,79.77
5232,79.77
5233,79.77
5234,79.77
5235,79.77
5236,79.77
5237,79.77
5238,79.77
5239,79.77
5240,79.77
5241,79.77
5242,79.77
5243,79.77
5244,79.77
5245,79.77
5246,79.77
5247,79.77
5248,79.77
5249,79.77
5250,79.77
5251,79.77
5252,79.77
5253,79.77
5254,79.77
5255,79.77
5256,79.77
5257,79.77
5258,79.77
5259,79.77
5260,79.77
5261,79.77
5262,79.77
5263,79.77
5264,79.77
5265,79.77
5266,79.77
5267,79.77
5268,79.77
5269,79.77
5270,79.77
5271,79.77
5272,79.77
5273,79.77
5274,79.77
5275,79.77
5276,79.77
5277,79.77
5278,79.77
5279,79.77
5280,79.77
5281,79.77
5282,79.77
5283,79.77
5284,79.77
5285,79.77
5286,79.77
5287,79.77
5288,79.77
5289,79.77
5290,79.77
5291,79.77
5292,79.77
5293,79.77
5294,79.77
5295,79.77
5296,79.77
5297,79.77
5298,79.77
5299,79.77
5300,79.77
5301,79.77
5302,79.77
5303,79.77
5304,79.77
5305,79.77
5306,79.77
5307,79.77
5308,79.77
5309,79.77
5310,79.77
5311,79.77
5312,79.77
5313,79.77
5314,79.77
5315,79.77
5316,79.77
5317,79.77
5318,79.77
5319,79.77
5320,79.77
5321,79.77
5322,79.77
5323,79.77
5324,79.77
5325,79.77
5326,79.77
5327,79.77
5328,79.77
5329,79.77
5330,79.77
5331,79.77
5332,79.77
5333,79.77
5334,79.77
5335,79.77
5336,79.77
5337,79.77
5338,79.77
5339,79.77
5340,79.77
5341,79.77
5342,79.77
5343,79.77
5344,79.77
5345,79.77
5346,79.77
5347,79.77
5348,79.77
5349,79.77
5350,79.77
5351,79.77
5352,79.77
5353,79.77
5354,79.77
5355,79.77
5356,79.77
5357,79.77
5358,79.77
5359,79.77
5360,79.77
5361,79.77
5362,79.77
5363,79.77
5364,79.77
5365,79.77
5366,79.77
5367,79.77
5368,79.77
5369,79.77
5370,79.77
5371,79.77
5372,79.77
5373,79.77
5374,79.77
5375,79.77
5376,79.77
5377,79.77
5378,79.77
5379,79.77
5380,79.77
5381,79.77
5382,79.77
5383,79.77
5384,79.77
5385,79.77
5386,79.77
5387,79.77
5388,79.77
5389,79.77
5390,79.77
5391,79.77
5392,79.77
5393,79.77
5394,79.77
5395,79.77
5396,79.77
5397,79.77
5398,79.77
5399,79.77
5400,79.77
5401,79.77
5402,79.77
5403,79.77
5404,79.77
5405,79.77
5406,79.77
5407,79.77
5408,79.77
5409,79.77
5410,79.77
5411,79.77
5412,79.77
5413,79.77
5414,79.77
5415,79.77
5416,79.77
5417,79.77
5418,79.77
5419,79.77
5420,79.77
5421,79.77
5422,79.77
5423,79.77
5424,79.77
5425,79.77
5426,79.77
5427,79.77
5428,79.77
5429,79.77
5430,79.77
5431,79.77
5432,79.77
5433,79.77
5434,79.77
5435,79.77
5436,79.77
5437,79.77
5438,79.77
5439,79.77
5440,79.77
5441,79.77
5442,79.77
5443,79.77
5444,79.77
5445,79.77
5446,79.77
5447,79.77
5448,79.77
5449,79.77
5450,79.77
5451,79.77
5452,79.77
5453,79.77
5454,79.77
5455,79.77
5456,79.77
5457,79.77
5458,79.77
5459,79.77
5460,79.77
5461,79.77
5462,79.77
5463,79.77
5464,79.77
5465,79.77
5466,79.77
5467,79.77
5468,79.77
5469,79.77
5470,79.77
5471,79.77
5472,79.77
5473,79.77
5474,79.77
5475,79.77
5476,79.77
5477,79.77
5478,79.77
5479,79.77
5480,79.77
5481,79.77
5482,79.77
5483,79.77
5484,79.77
5485,79.77
5486,79.77
5487,79.77
5488,79.77
5489,79.77
5490,79.77
5491,79.77
5492,79.77
5493,79.77
5494,79.77
5495,79.77
5496,79.77
5497,79.77
5498,79.77
5499,79.77
5500,79.77
5501,79.77
5502,79.77
5503,79.77
5504,79.77
5505,79.77
5506,79.77
5507,79.77
5508,79.77
5509,79.77
5510,79.77
5511,79.77
5512,79.77
5513,79.77
5514,79.77
5515,79.77
5516,79.77
5517,79.77
5518,79.77
5519,79.77
5520,79.77
5521,79.77
5522,79.77
5523,79.77
5524,79.77
5525,79.77
5526,79.77
5527,79.77
5528,79.77
5529,79.77
5530,79.77
5531,79.77
5532,79.77
5533,79.77
5534,79.77
5535,79.77
5536,79.77
5537,79.77
5538,79.77
5539,79.77
5540,79.77
5541,79.77
5542,79.77
5543,79.77
5544,79.77
5545,79.77
5546,79.77
5547,79.77
5548,79.77
5549,79.77
5550,79.77
5551,79.77
5552,79.77
5553,79.77
5554,79.77
5555,79.77
5556,79.77
5557,79.77
5558,79.77
5559,79.77
5560,79.77
5561,79.77
5562,79.77
5563,79.77
5564,79.77
5565,79.77
5566,79.77
5567,79.77
5568,79.77
5569,79.77
5570,79.77
5571,79.77
5572,79.77
5573,79.77
5574,79.77
5575,79.77
5576,79.77
5577,79.77
5578,79.77
5579,79.77
5580,79.77
5581,79.77
5582,79.77
5583,79.77
5584,79.77
5585,79.77
5586,79.77
5587,79.77
5588,79.77
5589,79.77
5590,79.77
5591,79.77
5592,79.77
5593,79.77
5594,79.77
5595,79.77
5596,79.77
5597,79.77
5598,79.77
5599,79.77
5600,79.77
5601,79.77
5602,79.77
5603,79.77
5604,79.77
5605,79.77
5606,79.77
5607,79.77
5608,79.77
5609,79.77
5610,79.77
5611,79.77
5612,79.77
5613,79.77
5614,79.77
5615,79.77
5616,79.77
5617,79.77
5618,79.77
5619,79.77
5620,79.77
5621,79.77
5622,79.77
5623,79.77
5624,79.77
5625,79.77
5626,79.77
5627,79.77
5628,79.77
5629,79.77
5630,79.77
5631,79.77
5632,79.77
5633,79.77
5634,79.77
5635,79.77
5636,79.77
5637,79.77
5638,79.77
5639,79.77
5640,79.77
5641,79.77
5642,79.77
5643,79.77
5644,79.77
5645,79.77
5646,79.77
5647,79.77
5648,79.77
5649,79.77
5650,79.77
5651,79.77
5652,79.77
5653,79.77
5654,79.77
5655,79.77
5656,79.77
5657,79.77
5658,79.77
5659,79.77
5660,79.77
5661,79.77
5662,79.77
5663,79.77
5664,79.77
5665,79.77
5666,79.77
5667,79.77
5668,79.77
5669,79.77
5670,79.77
5671,79.77
5672,79.77
5673,79.77
5674,79.77
5675,79.77
5676,79.77
5677,79.77
5678,79.77
5679,79.77
5680,79.77
5681,79.77
5682,79.77
5683,79.77
5684,79.77
5685,79.77
5686,79.77
5687,79.77
5688,79.77
5689,79.77
5690,79.77
5691,79.77
5692,79.77
5693,79.77
5694,79.77
5695,79.77
5696,79.77
5697,79.77
5698,79.77
5699,79.77
5700,79.77
5701,79.77
5702,79.77
5703,79.77
5704,79.77
5705,79.77
5706,79.77
5707,79.77
5708,79.77
5709,79.77
5710,79.77
5711,79.77
5712,79.77
5713,79.77
5714,79.77
5715,79.77
5716,79.77
5717,79.77
5718,79.77
5719,79.77
5720,79.77
5721,79.77
5722,79.77
5723,79.77
5724,79.77
5725,79.77
5726,79.77
5727,79.77
5728,79.77
5729,79.77
5730,79.77
5731,79.77
5732,79.77
5733,79.77
5734,79.77
5735,79.77
5736,79.77
5737,79.77
5738,79.77
5739,79.77
5740,79.77
5741,79.77
5742,79.77
5743,79.77
5744,79.77
5745,79.77
5746,79.77
5747,79.77
5748,79.77
5749,79.77
5750,79.77
5751,79.77
5752,79.77
5753,79.77
5754,79.77
5755,79.77
5756,79.77
5757,79.77
5758,79.77
5759,79.77
5760,79.77
5761,79.77
5762,79.77
5763,79.77
5764,79.77
5765,79.77
5766,79.77
5767,79.77
5768,79.77
5769,79.77
5770,79.77
5771,79.77
5772,79.77
5773,79.77
5774,79.77
5775,79.77
5776,79.77
5777,79.77
5778,79.77
5779,79.77
5780,79.77
5781,79.77
5782,79.77
5783,79.77
5784,79.77
5785,79.77
5786,79.77
5787,79.77
5788,79.77
5789,79.77
5790,79.77
5791,79.77
5792,79.77
5793,79.77
5794,79.77
5795,79.77
5796,79.77
5797,79.77
5798,79.77
5799,79.77
5800,79.77
5801,79.77
5802,79.77
5803,79.77
5804,79.77
5805,79.77
5806,79.77
5807,79.77
5808,79.77
5809,79.77
5810,79.77
5811,79.77
5812,79.77
5813,79.77
5814,79.77
5815,79.77
5816,79.77
5817,79.77
5818,79.77
5819,79.77
5820,79.77
5821,79.77
5822,79.77
5823,79.77
5824,79.77
5825,79.77
5826,79.77
5827,79.77
5828,79.77
5829,79.77
5830,79.77
5831,79.77
5832,79.77
5833,79.77
5834,79.77
5835,79.77
5836,79.77
5837,79.77
5838,79.77
5839,79.77
5840,79.77
5841,79.77
5842,79.77
5843,79.77
5844,79.77
5845,79.77
5846,79.77
5847,79.77
5848,79.77
5849,79.77
5850,79.77
5851,79.77
5852,79.77
5853,79.77
5854,79.77
5855,79.77
5856,79.77
5857,79.77
5858,79.77
5859,79.77
5860,79.77
5861,79.77
5862,79.77
5863,79.77
5864,79.77
5865,79.77
5866,79.77
5867,79.77
5868,79.77
5869,79.77
5870,79.77
5871,79.77
5872,79.77
5873,79.77
5874,79.77
5875,79.77
5876,79.77
5877,79.77
5878,79.77
5879,79.77
5880,79.77
5881,79.77
5882,79.77
5883,79.77
5884,79.77
5885,79.77
5886,79.77
5887,79.77
5888,79.77
5889,79.77
5890,79.77
5891,79.77
5892,79.77
5893,79.77
5894,79.77
5895,79.77
5896,79.77
5897,79.77
5898,79.77
5899,79.77
5900,79.77
5901,79.77
5902,79.77
5903,79.77
5904,79.77
5905,79.77
5906,79.77
5907,79.77
5908,79.77
5909,79.77
5910,79.77
5911,79.77
5912,79.77
5913,79.77
5914,79.77
5915,79.77
5916,79.77
5917,79.77
5918,79.77
5919,79.77
5920,79.77
5921,79.77
5922,79.77
5923,79.77
5924,79.77
5925,79.77
5926,79.77
5927,79.77
5928,79.77
5929,79.77
5930,79.77
5931,79.77
5932,79.77
5933,79.77
5934,79.77
5935,79.77
5936,79.77
5937,79.77
5938,79.77
5939,79.77
5940,79.77
5941,79.77
5942,79.77
5943,79.77
5944,79.77
5945,79.77
5946,79.77
5947,79.77
5948,79.77
5949,79.77
5950,79.77
5951,79.77
5952,79.77
5953,79.77
5954,79.77
5955,79.77
5956,79.77
5957,79.77
5958,79.77
5959,79.77
5960,79.77
5961,79.77
5962,79.77
5963,79.77
5964,79.77
5965,79.77
5966,79.77
5967,79.77
5968,79.77
5969,79.77
5970,79.77
5971,79.77
5972,79.77
5973,79.77
5974,79.77
5975,79.77
5976,79.77
5977,79.77
5978,79.77
5979,79.77
5980,79.77
5981,79.77
5982,79.77
5983,79.77
5984,79.77
5985,79.77
5986,79.77
5987,79.77
5988,79.77
5989,79.77
5990,79.77
5991,79.77
5992,79.77
5993,79.77
5994,79.77
5995,79.77
5996,79.77
5997,79.77
5998,79.77
5999,79.77
6000,79.77
6001,79.77
6002,79.77
6003,79.77
6004,79.77
6005,79.77
6006,79.77
6007,79.77
6008,79.77
6009,79.77
6010,79.77
6011,79.77
6012,79.77
6013,79.77
6014,79.77
6015,79.77
6016,79.77
6017,79.77
6018,79.77
6019,79.77
6020,79.77
6021,79.77
6022,79.77
6023,79.77
6024,79.77
6025,79.77
6026,79.77
6027,79.77
6028,79.77
6029,79.77
6030,79.77
6031,79.77
6032,79.77
6033,79.77
6034,79.77
6035,79.77
6036,79.77
6037,79.77
6038,79.77
6039,79.77
6040,79.77
6041,79.77
6042,79.77
6043,79.77
6044,79.77
6045,79.77
6046,79.77
6047,79.77
6048,79.77
6049,79.77
6050,79.77
6051,79.77
6052,79.77
6053,79.77
6054,79.77
6055,79.77
6056,79.77
6057,79.77
6058,79.77
6059,79.77
6060,79.77
6061,79.77
6062,79.77
6063,79.77
6064,79.77
6065,79.77
6066,79.77
6067,79.77
6068,79.77
6069,79.77
6070,79.77
6071,79.77
6072,79.77
6073,79.77
6074,79.77
6075,79.77
6076,79.77
6077,79.77
6078,79.77
6079,79.77
6080,79.77
6081,79.77
6082,79.77
6083,79.77
6084,79.77
6085,79.77
6086,79.77
6087,79.77
6088,79.77
6089,79.77
6090,79.77
6091,79.77
6092,79.77
6093,79.77
6094,79.77
6095,79.77
6096,79.77
6097,79.77
6098,79.77
6099,79.77
6100,79.77
6101,79.77
6102,79.77
6103,79.77
6104,79.77
6105,79.77
6106,79.77
6107,79.77
6108,79.77
6109,79.77
6110,79.77
6111,79.77
6112,79.77
6113,79.77
6114,79.77
6115,79.77
6116,79.77
6117,79.77
6118,79.77
6119,79.77
6120,79.77
6121,79.77
6122,79.77
6123,79.77
6124,79.77
6125,79.77
6126,79.77
6127,79.77
6128,79.77
6129,79.77
6130,79.77
6131,79.77
6132,79.77
6133,79.77
6134,79.77
