Time_Index,Minigrid_Solar_PV
2361,0.177125
2362,0.276875
2363,0.276375
2364,0.295125
2365,0.3285
2366,0.310875
2367,0.3035
2368,0.22
2369,0.113875
2370,0.046
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0.0105
2383,0.086625
2384,0.1215
2385,0.1985
2386,0.285875
2387,0.33125
2388,0.328625
2389,0.296375
2390,0.27275
2391,0.2265
2392,0.16575
2393,0.095625
2394,0.033375
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0.011625
2407,0.069375
2408,0.160625
2409,0.2195
2410,0.286875
2411,0.292
2412,0.28525
2413,0.27675
2414,0.25375
2415,0.201625
2416,0.141625
2417,0.078
2418,0.026375
2419,0
2420,0
2421,0
2422,0
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,0.01025
2431,0.073375
2432,0.143125
2433,0.176625
2434,0.2085
2435,0.249
2436,0.248375
2437,0.28325
2438,0.278875
2439,0.22775
2440,0.186625
2441,0.104125
2442,0.042875
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,0
2454,0.017625
2455,0.080125
2456,0.177125
2457,0.238125
2458,0.31025
2459,0.342375
2460,0.360625
2461,0.3355
2462,0.37225
2463,0.2635
2464,0.224125
2465,0.119125
2466,0.047375
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0.008125
2479,0.063375
2480,0.10625
2481,0.15775
2482,0.204875
2483,0.251625
2484,0.26725
2485,0.254875
2486,0.233125
2487,0.20175
2488,0.136625
2489,0.0845
2490,0.03125
2491,0.000375
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,0
2502,0.016
2503,0.083625
2504,0.158875
2505,0.234125
2506,0.251125
2507,0.315375
2508,0.32
2509,0.32225
2510,0.258625
2511,0.2515
2512,0.148375
2513,0.11125
2514,0.0375
2515,0.000625
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0.0075
2527,0.03475
2528,0.05975
2529,0.110625
2530,0.162
2531,0.208625
2532,0.199125
2533,0.225625
2534,0.18225
2535,0.20725
2536,0.18825
2537,0.09525
2538,0.03675
2539,0.00075
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0.011875
2551,0.07225
2552,0.1125
2553,0.163
2554,0.1775
2555,0.13275
2556,0.101875
2557,0.1155
2558,0.1565
2559,0.13225
2560,0.136125
2561,0.052
2562,0.03025
2563,0.0005
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,0
2574,0.026625
2575,0.119125
2576,0.223125
2577,0.277875
2578,0.373125
2579,0.4245
2580,0.37725
2581,0.31575
2582,0.272
2583,0.240125
2584,0.13125
2585,0.108625
2586,0.036
2587,0.001
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0.008375
2599,0.046375
2600,0.1335
2601,0.198375
2602,0.253
2603,0.232625
2604,0.25125
2605,0.18325
2606,0.20625
2607,0.1795
2608,0.0975
2609,0.068875
2610,0.031125
2611,0.001
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0.02625
2623,0.1165
2624,0.2235
2625,0.3155
2626,0.385125
2627,0.436625
2628,0.46
2629,0.44075
2630,0.389875
2631,0.333375
2632,0.24075
2633,0.145
2634,0.057875
2635,0.00175
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0.021375
2647,0.086
2648,0.15725
2649,0.226375
2650,0.291375
2651,0.310625
2652,0.329125
2653,0.277375
2654,0.308375
2655,0.201875
2656,0.177375
2657,0.093375
2658,0.036125
2659,0.001625
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0.03
2671,0.0895
2672,0.15575
2673,0.23075
2674,0.29725
2675,0.284625
2676,0.322625
2677,0.289375
2678,0.239625
2679,0.214375
2680,0.14
2681,0.0855
2682,0.039875
2683,0.002125
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0.030875
2695,0.104375
2696,0.179875
2697,0.23775
2698,0.2815
2699,0.317625
2700,0.317875
2701,0.314
2702,0.254
2703,0.221
2704,0.152125
2705,0.10175
2706,0.04875
2707,0.002375
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0.031625
2719,0.08325
2720,0.158
2721,0.258
2722,0.327125
2723,0.376875
2724,0.392375
2725,0.392875
2726,0.28725
2727,0.250875
2728,0.17975
2729,0.09525
2730,0.03875
2731,0.00225
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0.01875
2743,0.06575
2744,0.09425
2745,0.1575
2746,0.20975
2747,0.233125
2748,0.185375
2749,0.229875
2750,0.194875
2751,0.1635
2752,0.140875
2753,0.0805
2754,0.02875
2755,0.002375
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0.025625
2767,0.078875
2768,0.149
2769,0.17025
2770,0.24425
2771,0.28425
2772,0.31375
2773,0.25325
2774,0.32375
2775,0.273875
2776,0.208625
2777,0.11725
2778,0.04625
2779,0.003375
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0.014875
2791,0.05525
2792,0.136625
2793,0.20075
2794,0.212625
2795,0.177
2796,0.134875
2797,0.194125
2798,0.160875
2799,0.148875
2800,0.11975
2801,0.09825
2802,0.028625
2803,0.002625
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0.038
2815,0.09375
2816,0.134375
2817,0.199375
2818,0.295875
2819,0.299625
2820,0.261125
2821,0.284125
2822,0.269625
2823,0.22625
2824,0.152375
2825,0.086875
2826,0.037875
2827,0.002625
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0.02725
2839,0.09475
2840,0.148
2841,0.1915
2842,0.254375
2843,0.265
2844,0.2445
2845,0.24475
2846,0.219875
2847,0.1635
2848,0.10625
2849,0.071125
2850,0.0355
2851,0.003125
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0.031875
2863,0.100125
2864,0.16275
2865,0.253375
2866,0.2725
2867,0.285125
2868,0.31725
2869,0.307125
2870,0.287625
2871,0.271875
2872,0.209
2873,0.0935
2874,0.04475
2875,0.004625
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0.033875
2887,0.108375
2888,0.152
2889,0.2035
2890,0.302375
2891,0.318375
2892,0.386
2893,0.381625
2894,0.348375
2895,0.3085
2896,0.236375
2897,0.15
2898,0.06625
2899,0.006625
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0.016125
2911,0.065875
2912,0.138
2913,0.188
2914,0.197875
2915,0.279875
2916,0.2005
2917,0.161625
2918,0.13375
2919,0.112125
2920,0.16475
2921,0.09675
2922,0.051
2923,0.003875
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0.044375
2935,0.109375
2936,0.1825
2937,0.23675
2938,0.255
2939,0.28125
2940,0.323375
2941,0.344125
2942,0.257375
2943,0.1715
2944,0.146125
2945,0.0955
2946,0.04775
2947,0.004125
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0.00025
2958,0.012
2959,0.05075
2960,0.083375
2961,0.11425
2962,0.14275
2963,0.165625
2964,0.16675
2965,0.21575
2966,0.193375
2967,0.1795
2968,0.1605
2969,0.113
2970,0.053625
2971,0.00675
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,0
2980,0
2981,0.00025
2982,0.026125
2983,0.073375
2984,0.1365
2985,0.20025
2986,0.27525
2987,0.295
2988,0.33
2989,0.2355
2990,0.219125
2991,0.20075
2992,0.1475
2993,0.1085
2994,0.0445
2995,0.006125
2996,0
2997,0
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0.000875
3006,0.05025
3007,0.13925
3008,0.229125
3009,0.310875
3010,0.38825
3011,0.436375
3012,0.432875
3013,0.413
3014,0.36
3015,0.302625
3016,0.226625
3017,0.14375
3018,0.072625
3019,0.009
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0.00125
3030,0.043875
3031,0.121625
3032,0.207125
3033,0.294875
3034,0.3505
3035,0.314
3036,0.407875
3037,0.389375
3038,0.3515
3039,0.268
3040,0.18775
3041,0.1115
3042,0.0455
3043,0.007375
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0.00125
3054,0.0475
3055,0.11425
3056,0.193875
3057,0.264875
3058,0.30475
3059,0.369875
3060,0.3885
3061,0.333375
3062,0.315375
3063,0.277875
3064,0.2085
3065,0.1515
3066,0.06675
3067,0.01075
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0.002125
3078,0.056
3079,0.150625
3080,0.249625
3081,0.333875
3082,0.358625
3083,0.378875
3084,0.41025
3085,0.40275
3086,0.344375
3087,0.272375
3088,0.18725
3089,0.12925
3090,0.055375
3091,0.009375
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0.001625
3102,0.042
3103,0.0965
3104,0.174375
3105,0.256875
3106,0.334125
3107,0.373375
3108,0.370875
3109,0.35425
3110,0.36875
3111,0.310625
3112,0.26525
3113,0.1745
3114,0.090125
3115,0.015
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0.001875
3126,0.04775
3127,0.12275
3128,0.2075
3129,0.309125
3130,0.368125
3131,0.375625
3132,0.382375
3133,0.39
3134,0.345125
3135,0.2625
3136,0.22825
3137,0.15925
3138,0.080875
3139,0.01375
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0.00325
3150,0.066
3151,0.15625
3152,0.232375
3153,0.297875
3154,0.4035
3155,0.429
3156,0.388875
3157,0.375
3158,0.311125
3159,0.287
3160,0.19225
3161,0.11275
3162,0.053625
3163,0.0095
3164,0
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,0
3173,0.003625
3174,0.06375
3175,0.14
3176,0.241375
3177,0.32875
3178,0.37425
3179,0.40525
3180,0.370875
3181,0.351
3182,0.372875
3183,0.3095
3184,0.23
3185,0.183625
3186,0.09675
3187,0.01875
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0.004
3198,0.069875
3199,0.1665
3200,0.2575
3201,0.350625
3202,0.405125
3203,0.447625
3204,0.462875
3205,0.461
3206,0.362375
3207,0.30725
3208,0.208375
3209,0.150625
3210,0.095375
3211,0.016625
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,0
3221,0.0035
3222,0.063625
3223,0.154125
3224,0.261375
3225,0.33075
3226,0.39775
3227,0.354625
3228,0.37575
3229,0.384375
3230,0.31925
3231,0.257
3232,0.2515
3233,0.187875
3234,0.096
3235,0.019
3236,0
3237,0
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,0
3245,0.003625
3246,0.0515
3247,0.12125
3248,0.201625
3249,0.255875
3250,0.38275
3251,0.410875
3252,0.355125
3253,0.407875
3254,0.372875
3255,0.28875
3256,0.233875
3257,0.159875
3258,0.07675
3259,0.01225
3260,0
3261,0
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,0
3269,0.004375
3270,0.057125
3271,0.145
3272,0.260875
3273,0.351
3274,0.390625
3275,0.46825
3276,0.430875
3277,0.421
3278,0.331125
3279,0.305625
3280,0.256875
3281,0.1945
3282,0.102375
3283,0.022375
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,0.004875
3294,0.055125
3295,0.156375
3296,0.215875
3297,0.322
3298,0.413375
3299,0.4405
3300,0.40275
3301,0.386625
3302,0.3635
3303,0.29475
3304,0.253125
3305,0.172
3306,0.07275
3307,0.019
3308,0
3309,0
3310,0
3311,0
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0.003125
3318,0.040375
3319,0.091625
3320,0.153875
3321,0.204125
3322,0.237875
3323,0.258625
3324,0.29925
3325,0.286125
3326,0.23925
3327,0.207375
3328,0.18675
3329,0.12625
3330,0.0605
3331,0.018625
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,0
3341,0.00625
3342,0.060375
3343,0.139
3344,0.19575
3345,0.24875
3346,0.283375
3347,0.32025
3348,0.351625
3349,0.36725
3350,0.3415
3351,0.288125
3352,0.22575
3353,0.139875
3354,0.063875
3355,0.01425
3356,0
3357,0
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,0
3365,0.004125
3366,0.047625
3367,0.10325
3368,0.175125
3369,0.26075
3370,0.31275
3371,0.378125
3372,0.40625
3373,0.430625
3374,0.361375
3375,0.35075
3376,0.287375
3377,0.195625
3378,0.101375
3379,0.02375
3380,0
3381,0
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,0
3389,0.006
3390,0.0585
3391,0.13975
3392,0.224
3393,0.319375
3394,0.3995
3395,0.433375
3396,0.45025
3397,0.435625
3398,0.362625
3399,0.334375
3400,0.277625
3401,0.180375
3402,0.080875
3403,0.01975
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0.006875
3414,0.061625
3415,0.15375
3416,0.22275
3417,0.305875
3418,0.369375
3419,0.390875
3420,0.42475
3421,0.44075
3422,0.39425
3423,0.287125
3424,0.2755
3425,0.157375
3426,0.076375
3427,0.021
3428,0
3429,0
3430,0
3431,0
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0.00575
3438,0.048375
3439,0.12025
3440,0.201
3441,0.2705
3442,0.364625
3443,0.374875
3444,0.38825
3445,0.38125
3446,0.348125
3447,0.302
3448,0.231
3449,0.18175
3450,0.086625
3451,0.02275
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,0.007625
3462,0.067625
3463,0.153125
3464,0.248375
3465,0.33175
3466,0.422125
3467,0.463125
3468,0.441375
3469,0.428875
3470,0.386
3471,0.372625
3472,0.277875
3473,0.188
3474,0.096125
3475,0.02275
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,0
3485,0.005375
3486,0.071125
3487,0.13125
3488,0.209375
3489,0.283875
3490,0.34375
3491,0.38475
3492,0.418375
3493,0.39375
3494,0.38925
3495,0.333625
3496,0.28275
3497,0.196625
3498,0.10625
3499,0.026375
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0.007
3510,0.048
3511,0.129
3512,0.213625
3513,0.300625
3514,0.401375
3515,0.457625
3516,0.422125
3517,0.468375
3518,0.420625
3519,0.354
3520,0.286125
3521,0.195
3522,0.082125
3523,0.022875
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,0
3532,0
3533,0.0085
3534,0.06
3535,0.14225
3536,0.1765
3537,0.2675
3538,0.343125
3539,0.38
3540,0.371
3541,0.363875
3542,0.331375
3543,0.277625
3544,0.23325
3545,0.149375
3546,0.08325
3547,0.01875
3548,0
3549,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0.007125
3558,0.063875
3559,0.11125
3560,0.163
3561,0.23675
3562,0.29
3563,0.316125
3564,0.332
3565,0.32225
3566,0.29825
3567,0.29025
3568,0.23525
3569,0.131375
3570,0.084875
3571,0.024
3572,0
3573,0
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0.0075
3582,0.044
3583,0.113
3584,0.18025
3585,0.234375
3586,0.264875
3587,0.316375
3588,0.344625
3589,0.3715
3590,0.343875
3591,0.298375
3592,0.229125
3593,0.163375
3594,0.073375
3595,0.0215
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0.005625
3606,0.03075
3607,0.094
3608,0.205375
3609,0.295375
3610,0.3665
3611,0.417125
3612,0.458125
3613,0.41775
3614,0.325125
3615,0.288125
3616,0.233625
3617,0.159125
3618,0.08625
3619,0.027375
3620,0
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0.009
3630,0.07125
3631,0.128625
3632,0.225875
3633,0.27175
3634,0.331125
3635,0.3655
3636,0.39825
3637,0.367125
3638,0.313625
3639,0.269875
3640,0.194
3641,0.166125
3642,0.09875
3643,0.026
3644,0
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0.00625
3654,0.048
3655,0.137
3656,0.214375
3657,0.300375
3658,0.363375
3659,0.397625
3660,0.345
3661,0.33875
3662,0.283125
3663,0.242
3664,0.20125
3665,0.115125
3666,0.041875
3667,0.016625
3668,0
3669,0
3670,0
3671,0
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0.005625
3678,0.0365
3679,0.06425
3680,0.1235
3681,0.126
3682,0.148125
3683,0.21625
3684,0.240125
3685,0.22475
3686,0.21325
3687,0.23275
3688,0.14825
3689,0.110875
3690,0.071
3691,0.016375
3692,0
3693,0
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0.00725
3702,0.053375
3703,0.0875
3704,0.1085
3705,0.170875
3706,0.261875
3707,0.31275
3708,0.332125
3709,0.259875
3710,0.258875
3711,0.1895
3712,0.169625
3713,0.105
3714,0.06675
3715,0.02225
3716,0
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0
3724,0
3725,0.011125
3726,0.061625
3727,0.14425
3728,0.2405
3729,0.287875
3730,0.351625
3731,0.391125
3732,0.40425
3733,0.404875
3734,0.387875
3735,0.30275
3736,0.234875
3737,0.13925
3738,0.08025
3739,0.024625
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,0
3748,0
3749,0.009875
3750,0.057375
3751,0.1405
3752,0.206875
3753,0.292625
3754,0.343375
3755,0.403625
3756,0.4215
3757,0.403625
3758,0.3875
3759,0.334375
3760,0.252875
3761,0.137
3762,0.067125
3763,0.021
3764,0
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,0
3772,0
3773,0.008625
3774,0.064875
3775,0.1615
3776,0.25475
3777,0.287375
3778,0.35575
3779,0.344875
3780,0.397375
3781,0.34875
3782,0.31675
3783,0.265125
3784,0.16925
3785,0.107625
3786,0.059125
3787,0.025125
3788,0
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,0
3797,0.007125
3798,0.042125
3799,0.113875
3800,0.16725
3801,0.252
3802,0.1775
3803,0.264
3804,0.261375
3805,0.341625
3806,0.282
3807,0.209625
3808,0.196875
3809,0.104125
3810,0.052875
3811,0.0165
3812,0
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0.009
3822,0.05625
3823,0.104125
3824,0.15175
3825,0.214625
3826,0.332
3827,0.312875
3828,0.367
3829,0.3565
3830,0.3355
3831,0.36825
3832,0.216625
3833,0.15125
3834,0.094
3835,0.029125
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0.0075
3846,0.05175
3847,0.112125
3848,0.166875
3849,0.2465
3850,0.33425
3851,0.35525
3852,0.41375
3853,0.40325
3854,0.305125
3855,0.29675
3856,0.24975
3857,0.190875
3858,0.096125
3859,0.032625
3860,0
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0.00875
3870,0.068125
3871,0.141875
3872,0.22225
3873,0.277625
3874,0.37225
3875,0.42125
3876,0.41625
3877,0.424125
3878,0.377375
3879,0.28225
3880,0.220375
3881,0.149375
3882,0.076625
3883,0.021875
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,0
3893,0.005375
3894,0.0385
3895,0.108
3896,0.139625
3897,0.21425
3898,0.196375
3899,0.24475
3900,0.215875
3901,0.2335
3902,0.1995
3903,0.24125
3904,0.199875
3905,0.143375
3906,0.0715
3907,0.02075
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3914,0
3915,0
3916,0
3917,0.00525
3918,0.04775
3919,0.122375
3920,0.2135
3921,0.28775
3922,0.375375
3923,0.34325
3924,0.3885
3925,0.456875
3926,0.39525
3927,0.3565
3928,0.301625
3929,0.213375
3930,0.116
3931,0.039
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0.011375
3942,0.0755
3943,0.15
3944,0.236625
3945,0.28725
3946,0.322625
3947,0.361625
3948,0.407125
3949,0.360625
3950,0.317625
3951,0.2745
3952,0.216375
3953,0.11825
3954,0.0895
3955,0.0265
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0.011875
3966,0.070875
3967,0.140375
3968,0.157
3969,0.258125
3970,0.304125
3971,0.391125
3972,0.40075
3973,0.388
3974,0.40375
3975,0.304625
3976,0.290125
3977,0.2065
3978,0.096375
3979,0.04075
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0.01275
3990,0.084
3991,0.160125
3992,0.2165
3993,0.294
3994,0.376625
3995,0.4065
3996,0.3705
3997,0.340625
3998,0.309375
3999,0.346875
4000,0.213
4001,0.150625
4002,0.0925
4003,0.03125
4004,0
4005,0
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0.010125
4014,0.064625
4015,0.142
4016,0.213875
4017,0.276125
4018,0.33
4019,0.36375
4020,0.375
4021,0.36575
4022,0.313
4023,0.241875
4024,0.2215
4025,0.175625
4026,0.103375
4027,0.03725
4028,0
4029,0
4030,0
4031,0
4032,0
4033,0
4034,0
4035,0
4036,0
4037,0.011125
4038,0.060375
4039,0.136125
4040,0.219875
4041,0.246
4042,0.325875
4043,0.3645
4044,0.4005
4045,0.451875
4046,0.369125
4047,0.31225
4048,0.2625
4049,0.20775
4050,0.1095
4051,0.03275
4052,0
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0.0085
4062,0.049875
4063,0.086375
4064,0.2035
4065,0.24625
4066,0.316125
4067,0.341375
4068,0.371375
4069,0.35525
4070,0.284125
4071,0.261375
4072,0.206
4073,0.122875
4074,0.07675
4075,0.02875
4076,0
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0.0095
4086,0.062625
4087,0.142625
4088,0.240875
4089,0.32975
4090,0.416
4091,0.42275
4092,0.464875
4093,0.4025
4094,0.3405
4095,0.31675
4096,0.2715
4097,0.209875
4098,0.12375
4099,0.043875
4100,0
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,0
4109,0.010125
4110,0.06425
4111,0.149625
4112,0.254375
4113,0.345125
4114,0.398125
4115,0.461375
4116,0.4795
4117,0.44075
4118,0.38775
4119,0.332
4120,0.259625
4121,0.198125
4122,0.1105
4123,0.04325
4124,0
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,0
4133,0.009375
4134,0.066625
4135,0.14075
4136,0.219375
4137,0.323375
4138,0.3835
4139,0.43425
4140,0.44825
4141,0.401875
4142,0.32775
4143,0.298375
4144,0.2165
4145,0.171625
4146,0.095875
4147,0.033
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0.012
4158,0.06275
4159,0.154375
4160,0.182125
4161,0.24925
4162,0.31575
4163,0.299875
4164,0.33625
4165,0.364875
4166,0.387125
4167,0.350125
4168,0.289375
4169,0.21075
4170,0.11875
4171,0.041
4172,0
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0.0095
4182,0.060875
4183,0.119125
4184,0.232625
4185,0.281625
4186,0.319375
4187,0.384125
4188,0.370625
4189,0.346625
4190,0.351625
4191,0.36975
4192,0.305875
4193,0.218125
4194,0.127375
4195,0.044625
4196,0
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0.0095
4206,0.05975
4207,0.117125
4208,0.209875
4209,0.324
4210,0.37
4211,0.429375
4212,0.379
4213,0.362875
4214,0.340375
4215,0.29125
4216,0.286
4217,0.18775
4218,0.116125
4219,0.041625
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0.011375
4230,0.046125
4231,0.126125
4232,0.207875
4233,0.262125
4234,0.3535
4235,0.3945
4236,0.392
4237,0.376625
4238,0.3455
4239,0.31525
4240,0.235375
4241,0.177625
4242,0.105125
4243,0.034625
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0.00825
4254,0.069
4255,0.144625
4256,0.1785
4257,0.18925
4258,0.239375
4259,0.2655
4260,0.215875
4261,0.190625
4262,0.233375
4263,0.24875
4264,0.19725
4265,0.150625
4266,0.069125
4267,0.024625
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,0
4277,0.008875
4278,0.063125
4279,0.1285
4280,0.19875
4281,0.271375
4282,0.337125
4283,0.324
4284,0.318875
4285,0.3035
4286,0.308375
4287,0.2635
4288,0.198625
4289,0.153625
4290,0.092875
4291,0.030375
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0.00875
4302,0.068375
4303,0.144
4304,0.221
4305,0.315875
4306,0.383375
4307,0.36925
4308,0.3985
4309,0.390375
4310,0.303375
4311,0.299125
4312,0.235
4313,0.142875
4314,0.083125
4315,0.028375
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0.009375
4326,0.0635
4327,0.140375
4328,0.24425
4329,0.3065
4330,0.353375
4331,0.440625
4332,0.386125
4333,0.367625
4334,0.325375
4335,0.2895
4336,0.260375
4337,0.184
4338,0.095875
4339,0.036875
4340,0
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,0
4349,0.006625
4350,0.053375
4351,0.1155
4352,0.180875
4353,0.257125
4354,0.3085
4355,0.308375
4356,0.363375
4357,0.342375
4358,0.30275
4359,0.251625
4360,0.182125
4361,0.1305
4362,0.0685
4363,0.032
4364,0
4365,0
4366,0
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,0.005
4374,0.03325
4375,0.06575
4376,0.11875
4377,0.1595
4378,0.1905
4379,0.137375
4380,0.172375
4381,0.1565
4382,0.225875
4383,0.131625
4384,0.070625
4385,0.083625
4386,0.045625
4387,0.022125
4388,0
4389,0
4390,0
4391,0
4392,0
4393,0
4394,0
4395,0
4396,0
4397,0.00525
4398,0.044625
4399,0.1095
4400,0.152375
4401,0.205875
4402,0.194
4403,0.23525
4404,0.28375
4405,0.341875
4406,0.3205
4407,0.271375
4408,0.2225
4409,0.16775
4410,0.104125
4411,0.0335
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,0
4419,0
4420,0
4421,0.00625
4422,0.04775
4423,0.112625
4424,0.12025
4425,0.18075
4426,0.2105
4427,0.277
